,gene,log2FC,p_value,adjusted_p,-log10(adjusted_p)
16177,PLPPR2,0.0046088584,0.6634904059815857,0.9998765750684911,5.3606074914699954e-05
16178,AC024575.1,0.0007964084,0.9524763551583735,0.9999853635789433,6.356563418520975e-06
16179,SWSAP1,0.021138579,0.037594028205114434,0.08092649721486173,1.0919092570024644
16180,EPOR,0.020421281,0.11578042177320451,0.22971102875273972,0.6388181532095255
16181,CCDC151,-0.001996465,0.8281783191441638,0.9999853635789433,6.356563418520975e-06
16182,PRKCSH,0.07614356,9.42209250915763e-22,5.627450175309176e-21,20.24968834149565
16183,ELAVL3,0.0006149304,0.9616654256080281,0.9999853635789433,6.356563418520975e-06
16184,ZNF653,0.005833976,0.4498229902760056,0.7562744182131941,0.12132058982833856
16185,ECSIT,0.11687249,1.1760886599849607e-24,7.595094769899267e-24,23.119466802737662
16186,CNN1,0.0025781104,0.8070803346953235,0.9999853635789433,6.356563418520975e-06
16187,ELOF1,0.15704751,2.1346216867009053e-79,3.9555756478327036e-78,77.40279030546964
16188,ZNF627,0.0044405665,0.5100095376048404,0.8342644416902611,0.0786962666724461
16189,ACP5,0.06333971,7.953636949094089e-05,0.00022412060498534588,3.649518213879631
16190,AC008543.1,-0.0026157931,0.9177169126987856,0.9999853635789433,6.356563418520975e-06
16191,ZNF823,0.012428921,0.2213195696827882,0.41251162654446727,0.38456380645236454
16192,ZNF441,0.007137757,0.37314776211270906,0.6485836199552355,0.18803402367550853
16193,ZNF491,0.0014261438,0.9386832261591228,0.9999853635789433,6.356563418520975e-06
16194,ZNF440,-0.0009030923,0.6945987943915715,0.9999853635789433,6.356563418520975e-06
16195,ZNF439,0.017113732,0.22026641580476758,0.4108913047591126,0.38627304913747823
16196,ZNF69,-0.007069206,0.6723531439143595,0.9999853635789433,6.356563418520975e-06
16197,ZNF700,-0.015517987,0.3631468298179693,0.6336024598307081,0.1981831453566481
16198,ZNF763,0.0012593714,0.9482627450802045,0.9999853635789433,6.356563418520975e-06
16199,ZNF433,-0.00023800251,0.9916220041000071,0.9999853635789433,6.356563418520975e-06
16200,ZNF878,0.0005040376,0.9945178284695418,0.9999853635789433,6.356563418520975e-06
16201,ZNF844,0.0045674746,0.712688068088732,0.9999853635789433,6.356563418520975e-06
16202,ZNF788P,-0.00026855245,0.7894151870586186,0.9999853635789433,6.356563418520975e-06
16203,ZNF20,0.00821376,0.47158902079596776,0.7848259534549554,0.1052266436812381
16204,ZNF625,0.0023834985,0.6501978735651824,0.9876689071604309,0.005388618056039069
16205,ZNF136,-0.0005912781,0.6710056457396071,0.9999853635789433,6.356563418520975e-06
16206,ZNF44,0.024966776,0.027916775579765542,0.061395619347849886,1.2118626151931469
16207,ZNF563,0.009555031,0.44050346154530995,0.7435045241551599,0.12871638449287656
16208,ZNF442,0.0007796036,0.9716179728083825,0.9999853635789433,6.356563418520975e-06
16209,AC008758.4,0.00013446878,0.9763693098587024,0.9999853635789433,6.356563418520975e-06
16210,ZNF799,-0.0064016283,0.7468983678670558,0.9999853635789433,6.356563418520975e-06
16211,ZNF443,0.0001966916,0.8723519802293237,0.9999853635789433,6.356563418520975e-06
16212,ZNF709,0.0013974071,0.906888225255097,0.9999853635789433,6.356563418520975e-06
16213,ZNF564,-0.002041746,0.7732547272499223,0.9999853635789433,6.356563418520975e-06
16214,ZNF490,-0.0019194819,0.8739323211407647,0.9999853635789433,6.356563418520975e-06
16215,ZNF791,-0.09772366,5.0502778170335634e-14,2.3156171262613894e-13,12.635333247059409
16216,AC010422.3,0.0008517965,0.9348964224855303,0.9999853635789433,6.356563418520975e-06
16217,MAN2B1,0.044314496,3.8707410952062426e-05,0.00011153173100947153,3.952601557352791
16218,WDR83,0.035728663,0.007273280553387499,0.017233444130869916,1.7636279194436661
16219,WDR83OS,0.107714415,2.194300244361109e-106,6.008955125523024e-105,104.22120103925694
16220,DHPS,0.04484248,2.1900671558847977e-12,9.355657162334437e-12,11.028925701274426
16221,AC010422.2,0.0042864652,0.6140501917800173,0.9524195966181168,0.02117167729954432
16222,FBXW9,0.008292347,0.3834218753137538,0.6625927717102272,0.17875330618947205
16223,TNPO2,0.11007464,9.002201466944789e-20,5.065367106101533e-19,18.29538907421748
16224,TRIR,0.049216747,6.860557178468132e-78,1.241705298232461e-76,75.90598146578445
16225,ASNA1,0.09727526,3.143326376152223e-48,3.5042993926654643e-47,46.45539879661697
16226,HOOK2,0.014486283,0.19913757185916747,0.3749976895519832,0.4259714080533893
16227,JUNB,0.08196592,4.67127623009983e-20,2.6534867073267206e-19,18.57618308363253
16228,PRDX2,0.04124117,9.619870835962728e-68,1.511621531535022e-66,65.82055693062097
16229,AC018761.2,-0.0002316935,0.9574926215308927,0.9999853635789433,6.356563418520975e-06
16230,RNASEH2A,-0.016485333,0.6175032850645017,0.9553723605747898,0.019827327238855108
16231,MAST1,-0.0070577264,0.5280296764033365,0.8567486320156488,0.06714658034254178
16232,DNASE2,0.0071343184,0.7840543207425383,0.9999853635789433,6.356563418520975e-06
16233,KLF1,0.006997695,0.4403156166322987,0.7432949926006575,0.12883879292452038
16234,GCDH,0.14172238,1.1235770108884554e-33,9.153441507383762e-33,32.038415589359104
16235,SYCE2,-0.039052203,0.002669498194036836,0.006599746537504037,2.180472743166782
16236,FARSA,0.19294858,5.196023320092735e-109,1.4701786235743398e-107,106.83262989619068
16237,CALR,0.16988194,0.0,0.0,inf
16238,AC092069.1,0.08992249,4.4149920181226984e-11,1.7861739200920835e-10,9.748076256052816
16239,RAD23A,0.05535233,3.632093155563515e-46,3.898504790383359e-45,44.40910192779298
16240,GADD45GIP1,0.08871484,1.7928958955991229e-127,6.47688169800071e-126,125.18863403538006
16241,DAND5,0.0021122878,0.8515775635526603,0.9999853635789433,6.356563418520975e-06
16242,NFIX,-0.003485492,0.7162286256292745,0.9999853635789433,6.356563418520975e-06
16243,LYL1,-0.14091551,1.8385590325035168e-25,1.2203827995259051e-24,23.913503922074884
16244,TRMT1,0.13148195,5.570911695573587e-27,3.861203214738251e-26,25.41327734089939
16245,NACC1,0.12443113,5.624321147203335e-24,3.561406188183075e-23,22.448378491019263
16246,AC005546.1,0.0006502101,0.9348964224855303,0.9999853635789433,6.356563418520975e-06
16247,AC011446.1,9.237463e-05,0.9993850499671002,0.9999853635789433,6.356563418520975e-06
16248,STX10,0.022958875,0.00019524826028698318,0.0005327173314696115,3.2735031736128186
16249,IER2,-0.13985562,1.984895498644768e-61,2.8036256956371044e-60,59.55227996829819
16250,AC011446.2,-0.0054358793,0.7852685625732163,0.9999853635789433,6.356563418520975e-06
16251,CACNA1A,0.017625306,0.1793630238458327,0.3414274635311028,0.46670154830535115
16252,CCDC130,0.103194565,2.2017531822904108e-16,1.1003843042402774e-15,14.958455612966516
16253,MRI1,0.02299428,0.023986115889959435,0.05315649080979732,1.2744436972598727
16254,AC008686.1,0.0010603843,0.9477404951043203,0.9999853635789433,6.356563418520975e-06
16255,C19orf53,0.100066304,4.616451580101e-223,4.4145126821051383e-221,220.35511723119257
16256,ZSWIM4,0.0053321347,0.5382076999142094,0.8691969003480019,0.06088183109076626
16257,AC020916.1,0.12578669,9.112421625423035e-16,4.465561071685796e-15,14.350123966780233
16258,NANOS3,-0.0041279458,0.8275351430702751,0.9999853635789433,6.356563418520975e-06
16259,C19orf57,-0.009946935,0.41384608258880473,0.7066165997186103,0.15081616440822865
16260,CC2D1A,0.08966997,5.284308033684056e-13,2.313760926991633e-12,11.63568151723052
16261,PODNL1,0.0021716421,0.8913608702469997,0.9999853635789433,6.356563418520975e-06
16262,DCAF15,0.09858078,1.1195212247690202e-18,6.0517770681135486e-18,17.21811707864478
16263,RFX1,0.0036152601,0.5640279434940045,0.8978854878981385,0.04677904768136611
16264,AC022098.4,-0.0010307562,0.9253687362835389,0.9999853635789433,6.356563418520975e-06
16265,AC022098.2,0.0015224784,0.9298858601701333,0.9999853635789433,6.356563418520975e-06
16266,IL27RA,0.09805137,3.031133878630991e-15,1.452377706797411e-14,13.837920425890495
16267,PALM3,0.0037789543,0.7089177451168596,0.9999853635789433,6.356563418520975e-06
16268,MISP3,-0.033986412,0.011537800442876268,0.026666530634550007,1.5740334831582805
16269,SAMD1,-0.081015706,1.373335317255407e-13,6.178108715260676e-13,12.209144453751888
16270,PRKACA,0.13298038,5.070427325188807e-27,3.5197741237976026e-26,25.45348520582182
16271,ASF1B,0.019717693,0.00014140617845498013,0.00039009955000492976,3.4088245506635704
16272,AC022098.1,0.012944095,0.14626522820941587,0.28389393366338594,0.5468438875187531
16273,ADGRL1,0.0013216436,0.9504346704419717,0.9999853635789433,6.356563418520975e-06
16274,LINC01841,-0.0025748168,0.8309013745829424,0.9999853635789433,6.356563418520975e-06
16275,LINC01842,0.00053616683,0.9395442575506645,0.9999853635789433,6.356563418520975e-06
16276,ADGRE5,0.10306108,2.073634960674892e-25,1.3728522905141952e-24,23.862376187355746
16277,DDX39A,0.11285138,1.4665891182711735e-151,6.901459634980296e-150,149.16105904775873
16278,PKN1,-0.0001077652,0.16592898484280383,0.3183970497863524,0.49703096501553545
16279,PTGER1,0.0049918806,0.6284406717663764,0.9671063762931449,0.014525753325241222
16280,GIPC1,0.08468962,5.035561608760313e-12,2.1167351360566978e-11,10.674333481208473
16281,DNAJB1,0.068624616,3.750870518283018e-09,1.3769876125628602e-08,7.8610699666565065
16282,TECR,-0.021786332,0.03455759841464605,0.07483155423234447,1.1259152344973846
16283,NDUFB7,0.0658263,2.5762529195662373e-77,4.6207176236392636e-76,75.33529057081095
16284,ADGRE3,7.713749e-05,0.9533819364511293,0.9999853635789433,6.356563418520975e-06
16285,ZNF333,-0.004903406,0.9779038738563378,0.9999853635789433,6.356563418520975e-06
16286,ADGRE2,0.007972198,0.48759468654049376,0.8059125783082641,0.09371206590889793
16287,OR7C1,0.00068562024,0.948645742536183,0.9999853635789433,6.356563418520975e-06
16288,OR7A17,-0.00056641083,0.9994984449920036,0.9999853635789433,6.356563418520975e-06
16289,SYDE1,0.0016487092,0.8609305257637492,0.9999853635789433,6.356563418520975e-06
16290,ILVBL,0.023009539,0.03898321274248627,0.08371536090562501,1.077194846134956
16291,AC003956.1,0.0011950134,0.9070918143048153,0.9999853635789433,6.356563418520975e-06
16292,AC004257.1,-0.00027533568,0.9910245347432523,0.9999853635789433,6.356563418520975e-06
16293,EPHX3,0.0016174186,0.8842186801379165,0.9999853635789433,6.356563418520975e-06
16294,BRD4,0.11253953,7.201411756401609e-72,1.1956884403711565e-70,69.92238196938999
16295,AC005776.2,0.0007726103,0.991456282187449,0.9999853635789433,6.356563418520975e-06
16296,AKAP8,0.15187669,3.159927415647568e-41,3.044494722338891e-40,39.5164847744625
16297,AKAP8L,0.15497863,1.2730584618808669e-41,1.243979858762495e-40,39.905186651236136
16298,WIZ,0.073375225,2.1330839697273104e-11,8.736556927774569e-11,10.058659688862106
16299,RASAL3,0.105190754,2.2984245630593648e-32,1.8210202940464137e-31,30.739685214258202
16300,PGLYRP2,0.0107953865,0.5421918358908122,0.8738394116619608,0.05856837175586229
16301,CYP4F22,0.0012016967,0.5486726776548319,0.8812866991667747,0.05488278442464675
16302,CYP4F8,-0.00010552991,0.9674254221010055,0.9999853635789433,6.356563418520975e-06
16303,CYP4F3,0.0241335,0.12768273941244468,0.25082091026840997,0.6006362603627056
16304,AC004597.1,0.0055689076,0.5922201476505378,0.9295252067310557,0.03173882859700848
16305,LINC01764,0.00036012568,0.9689855446894009,0.9999853635789433,6.356563418520975e-06
16306,TPM4,0.13953757,3.461587733913861e-292,5.895248748366444e-290,289.2294978652485
16307,RAB8A,0.122378826,7.250188033089662e-128,2.640485996083693e-126,125.57831613146642
16308,AC008894.2,-0.0015659318,0.9365353110279626,0.9999853635789433,6.356563418520975e-06
16309,HSH2D,0.055454075,4.240311888527694e-05,0.00012178807772350181,3.914395224283787
16310,CIB3,0.0011445936,0.929894549170535,0.9999853635789433,6.356563418520975e-06
16311,FAM32A,0.16984153,5.004781479504369e-121,1.67281312928032e-119,118.77655257156316
16312,AC020911.1,0.000853437,0.9295643730396832,0.9999853635789433,6.356563418520975e-06
16313,AP1M1,0.098958075,1.6713068066719609e-28,1.2055791979390078e-27,26.918804254305105
16314,AC020911.2,-0.016457016,0.1839673991921601,0.3493739414139982,0.45670949065860544
16315,KLF2,-0.29962444,6.079413973020582e-104,1.6105493431933933e-102,101.79302596494654
16316,AC020917.3,-0.0012077582,0.9898601384287447,0.9999853635789433,6.356563418520975e-06
16317,EPS15L1,0.09556791,1.0956042850918998e-15,5.336855305370022e-15,14.272714571775994
16318,CALR3,0.00085295056,0.9626412682932814,0.9999853635789433,6.356563418520975e-06
16319,C19orf44,0.003238812,0.5493651486680505,0.8817653342143505,0.05464697905852172
16320,CHERP,0.092888534,6.301271179276179e-14,2.8781438372366955e-13,12.54088750568877
16321,AC008764.6,0.0016448162,0.9631466374862991,0.9999853635789433,6.356563418520975e-06
16322,SLC35E1,0.070050955,4.94329851897958e-09,1.8058440064635923e-08,7.743319767897417
16323,AC008764.3,0.0016589395,0.9162767873674156,0.9999853635789433,6.356563418520975e-06
16324,AC008764.8,0.009848569,0.38037176728262756,0.6583244233979816,0.18156003257279288
16325,MED26,0.00687477,0.36704791848093155,0.6394107041671717,0.19422009762043949
16326,AC024075.3,0.00019203615,0.9995376971184852,0.9999853635789433,6.356563418520975e-06
16327,SMIM7,0.024782062,0.0001294743320960182,0.0003582884565987307,3.4457671837854145
16328,TMEM38A,-0.028685197,0.047710324564456265,0.10124077653513788,0.9946445323834789
16329,SIN3B,0.12982118,1.0761251394320332e-24,6.957075106046139e-24,23.157573308132168
16330,F2RL3,0.039333187,0.0016638927128367787,0.004188306516180642,2.3779615425102207
16331,CPAMD8,-0.0055249827,0.6528326851777064,0.990745487256874,0.004037897155671677
16332,HAUS8,0.0321638,0.010040658975341558,0.023351159292113118,1.6316915535702592
16333,MYO9B,0.11346114,3.444455436911688e-24,2.1958556906543607e-23,22.6583962046645
16334,USE1,0.11550611,8.36333247459077e-23,5.130466940330435e-22,21.289843106548936
16335,OCEL1,-0.11359331,2.3428897294270037e-20,1.3466909077985755e-19,18.87073207201371
16336,NR2F6,0.1541942,8.408931274498544e-32,6.579500117668332e-31,30.18180710097344
16337,USHBP1,-0.00054710184,0.9680355113917392,0.9999853635789433,6.356563418520975e-06
16338,BABAM1,0.10425985,6.060139575840354e-51,7.134128762026149e-50,49.146659056459285
16339,ANKLE1,0.052522004,8.257929281917912e-06,2.4918712693090803e-05,4.603474397194561
16340,ABHD8,0.005354315,0.41560049885954853,0.7088676192871468,0.1494348615462579
16341,MRPL34,0.106282234,2.3731874263026386e-87,4.969243273670232e-86,85.30370974146611
16342,DDA1,0.20165521,1.0413529052270833e-123,3.5948788902066995e-122,121.4443157362132
16343,ANO8,-0.0035847165,0.7407791801705774,0.9999853635789433,6.356563418520975e-06
16344,GTPBP3,0.09519115,7.615184277898956e-14,3.466769991277727e-13,12.460074971390195
16345,CCDC194,0.0020652316,0.7936520767084239,0.9999853635789433,6.356563418520975e-06
16346,BST2,0.10425842,4.291584257877451e-90,9.40467030629468e-89,88.02665642463957
16347,BISPR,-0.028125718,0.013945506349312523,0.03190960262807505,1.4960786040643654
16348,MVB12A,0.06297624,8.67244325812306e-09,3.126625611728963e-08,7.504924118915212
16349,AC010319.4,-0.0014677886,0.8946024116315654,0.9999853635789433,6.356563418520975e-06
16350,SLC27A1,0.0071911756,0.4972497363616101,0.8181652360708789,0.08715897766499195
16351,AC010618.3,-0.004101053,0.6965419869928167,0.9999853635789433,6.356563418520975e-06
16352,PGLS,0.021925211,0.012394286985199371,0.02854277396900646,1.5445038216597244
16353,FAM129C,0.0010036617,0.9301117768939372,0.9999853635789433,6.356563418520975e-06
16354,COLGALT1,0.11069396,6.974533053790907e-20,3.938067573978181e-19,18.404716836000325
16355,UNC13A,0.0007162503,0.9488720647978598,0.9999853635789433,6.356563418520975e-06
16356,MAP1S,0.08191335,4.317405349767507e-11,1.747483985163933e-10,9.757586795660567
16357,FCHO1,0.023597956,0.0682163274569685,0.14141483510149672,0.8495050285535036
16358,INSL3,0.0070727644,0.4875878313250439,0.8059125783082641,0.09371206590889793
16359,JAK3,0.029081821,0.030726182227682655,0.06715573968163986,1.1729168630319418
16360,RPL18A,0.06410241,0.0,0.0,inf
16361,SLC5A5,0.0017962155,0.9203072118553829,0.9999853635789433,6.356563418520975e-06
16362,CCDC124,0.12340224,7.880747570923781e-88,1.665762743064528e-86,85.77838685569967
16363,KCNN1,-0.0013238052,0.9500907935796604,0.9999853635789433,6.356563418520975e-06
16364,ARRDC2,0.04250452,0.00045347111186845476,0.0012032898682937687,2.919629740044833
16365,IL12RB1,0.09243286,5.9979599792469164e-15,2.8427119095916606e-14,13.546267151007507
16366,MAST3,0.03371413,0.001371133985667736,0.003483253009193132,2.458014979028494
16367,AC007192.2,-9.332085e-05,0.9910681454789751,0.9999853635789433,6.356563418520975e-06
16368,PIK3R2,0.010876649,0.2250183466104817,0.41862027404168056,0.3781797423346214
16369,IFI30,0.008506022,0.3428077675097675,0.6031177192650199,0.2195979120099336
16370,MPV17L2,0.17772692,9.534895639384643e-46,1.0155032985317223e-44,43.9933186615927
16371,RAB3A,0.012728615,0.21503231496866992,0.4023025587225105,0.3954472052225911
16372,AC005759.1,0.0013497705,0.9529944447123866,0.9999853635789433,6.356563418520975e-06
16373,IQCN,-0.0018553343,0.9131849226491761,0.9999853635789433,6.356563418520975e-06
16374,JUND,-0.016641498,0.2109933948609778,0.39549097347002143,0.40286342421913984
16375,LSM4,0.08079839,6.501168766822299e-116,2.0009277089211075e-114,113.69876860161057
16376,PGPEP1,0.13294095,5.449181376465968e-26,3.667379050582026e-25,24.435644200192513
16377,GDF15,0.009636041,0.5000978834168588,0.8219439661084805,0.08515778834725184
16378,LRRC25,-0.000114382245,0.9618483917812256,0.9999853635789433,6.356563418520975e-06
16379,SSBP4,-0.03139007,0.00011718874161428088,0.0003252979008920476,3.487718739158792
16380,ISYNA1,-0.1479592,2.3070855223730944e-28,1.659505362472875e-27,26.78002133988773
16381,ELL,0.07591602,9.235345712499813e-11,3.682195140042846e-10,9.433893199537021
16382,FKBP8,-0.01971078,0.0067070095189696545,0.01592970437218958,1.7977922838798541
16383,KXD1,0.11849797,3.3629078134576945e-63,4.877170926216585e-62,61.311832023778564
16384,AC005253.1,-0.0061774626,0.8062380335429205,0.9999853635789433,6.356563418520975e-06
16385,AC005253.2,0.00021117821,0.9765611256919916,0.9999853635789433,6.356563418520975e-06
16386,UBA52,0.05193782,1.692200596508788e-238,1.8794988240229904e-236,235.72595794168228
16387,CRLF1,-0.00078599714,0.9946486658997121,0.9999853635789433,6.356563418520975e-06
